state,year,crime_group,crime_subgroup,auto_theft_coordinated_traced,auto_theft_recovered,auto_theft_stolen,source_dataset
Delhi,2005,AT6-Total,6. Total (Sum of 1-5 Above),255.0,2249.0,8883,auto_theft
Goa,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,61.0,195,auto_theft
Gujarat,2005,AT6-Total,6. Total (Sum of 1-5 Above),413.0,1776.0,7098,auto_theft
Haryana,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,1851.0,5276,auto_theft
Himachal Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,94.0,172,auto_theft
Jammu & Kashmir,2005,AT6-Total,6. Total (Sum of 1-5 Above),11.0,109.0,504,auto_theft
Jharkhand,2005,AT6-Total,6. Total (Sum of 1-5 Above),10.0,143.0,773,auto_theft
Karnataka,2005,AT6-Total,6. Total (Sum of 1-5 Above),94.0,1403.0,5977,auto_theft
Kerala,2005,AT6-Total,6. Total (Sum of 1-5 Above),16.0,562.0,1946,auto_theft
Madhya Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2096.0,6551,auto_theft
Maharashtra,2005,AT6-Total,6. Total (Sum of 1-5 Above),439.0,3032.0,12213,auto_theft
Manipur,2005,AT6-Total,6. Total (Sum of 1-5 Above),7.0,7.0,92,auto_theft
Meghalaya,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,20.0,119,auto_theft
Mizoram,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,0.0,0,auto_theft
Nagaland,2005,AT6-Total,6. Total (Sum of 1-5 Above),1.0,56.0,248,auto_theft
Odisha,2005,AT6-Total,6. Total (Sum of 1-5 Above),110.0,436.0,1626,auto_theft
Puducherry,2005,AT6-Total,6. Total (Sum of 1-5 Above),143.0,143.0,235,auto_theft
Punjab,2005,AT6-Total,6. Total (Sum of 1-5 Above),259.0,523.0,1190,auto_theft
Rajasthan,2005,AT6-Total,6. Total (Sum of 1-5 Above),283.0,1355.0,6429,auto_theft
Sikkim,2005,AT6-Total,6. Total (Sum of 1-5 Above),,4.0,5,auto_theft
Tamil Nadu,2005,AT6-Total,6. Total (Sum of 1-5 Above),2475.0,2624.0,3583,auto_theft
Tripura,2005,AT6-Total,6. Total (Sum of 1-5 Above),,10.0,57,auto_theft
Uttar Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),78.0,1704.0,7619,auto_theft
Uttarakhand,2005,AT6-Total,6. Total (Sum of 1-5 Above),,130.0,521,auto_theft
West Bengal,2005,AT6-Total,6. Total (Sum of 1-5 Above),63.0,470.0,2435,auto_theft
Andaman & Nicobar Islands,2006,AT6-Total,6. Total (Sum of 1-5 Above),,6.0,6,auto_theft
Andhra Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),102.0,2201.0,5470,auto_theft
Arunachal Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,22.0,74,auto_theft
Assam,2006,AT6-Total,6. Total (Sum of 1-5 Above),26.0,453.0,1405,auto_theft
Bihar,2006,AT6-Total,6. Total (Sum of 1-5 Above),,312.0,2023,auto_theft
Chandigarh,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,175.0,529,auto_theft
Chhattisgarh,2006,AT6-Total,6. Total (Sum of 1-5 Above),89.0,734.0,2143,auto_theft
Dadra & Nagar Haveli,2006,AT6-Total,6. Total (Sum of 1-5 Above),,8.0,15,auto_theft
Daman & Diu,2006,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,33,auto_theft
Delhi,2006,AT6-Total,6. Total (Sum of 1-5 Above),212.0,2060.0,9402,auto_theft
Goa,2006,AT6-Total,6. Total (Sum of 1-5 Above),10.0,70.0,228,auto_theft
Gujarat,2006,AT6-Total,6. Total (Sum of 1-5 Above),492.0,1647.0,7191,auto_theft
Haryana,2006,AT6-Total,6. Total (Sum of 1-5 Above),4.0,2258.0,6588,auto_theft
Himachal Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),87.0,108.0,216,auto_theft
Jammu & Kashmir,2006,AT6-Total,6. Total (Sum of 1-5 Above),16.0,179.0,559,auto_theft
Jharkhand,2006,AT6-Total,6. Total (Sum of 1-5 Above),5.0,262.0,1229,auto_theft
Karnataka,2006,AT6-Total,6. Total (Sum of 1-5 Above),96.0,1403.0,6006,auto_theft
Kerala,2006,AT6-Total,6. Total (Sum of 1-5 Above),21.0,545.0,2019,auto_theft
Lakshadweep,2006,AT6-Total,6. Total (Sum of 1-5 Above),,1.0,2,auto_theft
Madhya Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),171.0,2177.0,7651,auto_theft
Maharashtra,2006,AT6-Total,6. Total (Sum of 1-5 Above),1219.0,3757.0,12814,auto_theft
Manipur,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,8.0,119,auto_theft
Meghalaya,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,20.0,135,auto_theft
Mizoram,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,49.0,68,auto_theft
Nagaland,2006,AT6-Total,6. Total (Sum of 1-5 Above),18.0,75.0,155,auto_theft
Odisha,2006,AT6-Total,6. Total (Sum of 1-5 Above),189.0,556.0,1571,auto_theft
Puducherry,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,122.0,320,auto_theft
Punjab,2006,AT6-Total,6. Total (Sum of 1-5 Above),506.0,591.0,1545,auto_theft
Rajasthan,2006,AT6-Total,6. Total (Sum of 1-5 Above),370.0,1360.0,6977,auto_theft
Sikkim,2006,AT6-Total,6. Total (Sum of 1-5 Above),,8.0,8,auto_theft
Tamil Nadu,2006,AT6-Total,6. Total (Sum of 1-5 Above),2356.0,2605.0,3009,auto_theft
Tripura,2006,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,28,auto_theft
Uttar Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),35.0,2129.0,8349,auto_theft
Uttarakhand,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,131.0,499,auto_theft
West Bengal,2006,AT6-Total,6. Total (Sum of 1-5 Above),36.0,428.0,2714,auto_theft
Andaman & Nicobar Islands,2007,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,8,auto_theft
Andhra Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),92.0,2847.0,6309,auto_theft
Arunachal Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),10.0,63.0,116,auto_theft
Assam,2007,AT6-Total,6. Total (Sum of 1-5 Above),42.0,597.0,1801,auto_theft
Bihar,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,323.0,2393,auto_theft
Chandigarh,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,222.0,853,auto_theft
Chhattisgarh,2007,AT6-Total,6. Total (Sum of 1-5 Above),5.0,716.0,1933,auto_theft
Dadra & Nagar Haveli,2007,AT6-Total,6. Total (Sum of 1-5 Above),,4.0,19,auto_theft
Daman & Diu,2007,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,28,auto_theft
Delhi,2007,AT6-Total,6. Total (Sum of 1-5 Above),87.0,1782.0,8874,auto_theft
Goa,2007,AT6-Total,6. Total (Sum of 1-5 Above),5.0,65.0,220,auto_theft
Gujarat,2007,AT6-Total,6. Total (Sum of 1-5 Above),599.0,1891.0,8019,auto_theft
Haryana,2007,AT6-Total,6. Total (Sum of 1-5 Above),172.0,2224.0,6736,auto_theft
Himachal Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),20.0,104.0,265,auto_theft
Jammu & Kashmir,2007,AT6-Total,6. Total (Sum of 1-5 Above),2.0,165.0,514,auto_theft
Jharkhand,2007,AT6-Total,6. Total (Sum of 1-5 Above),3.0,269.0,1738,auto_theft
Karnataka,2007,AT6-Total,6. Total (Sum of 1-5 Above),130.0,1958.0,6073,auto_theft
Kerala,2007,AT6-Total,6. Total (Sum of 1-5 Above),20.0,643.0,2110,auto_theft
Lakshadweep,2007,AT6-Total,6. Total (Sum of 1-5 Above),,2.0,2,auto_theft
Madhya Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),458.0,2297.0,8822,auto_theft
Maharashtra,2007,AT6-Total,6. Total (Sum of 1-5 Above),1302.0,3595.0,13910,auto_theft
Manipur,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,9.0,157,auto_theft
Meghalaya,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,9.0,93,auto_theft
Mizoram,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,41.0,70,auto_theft
Nagaland,2007,AT6-Total,6. Total (Sum of 1-5 Above),18.0,35.0,233,auto_theft
Odisha,2007,AT6-Total,6. Total (Sum of 1-5 Above),37.0,458.0,1733,auto_theft
Puducherry,2007,AT6-Total,6. Total (Sum of 1-5 Above),,186.0,498,auto_theft
Punjab,2007,AT6-Total,6. Total (Sum of 1-5 Above),687.0,723.0,2062,auto_theft
Rajasthan,2007,AT6-Total,6. Total (Sum of 1-5 Above),143.0,1593.0,7933,auto_theft
Sikkim,2007,AT6-Total,6. Total (Sum of 1-5 Above),3.0,10.0,11,auto_theft
Tamil Nadu,2007,AT6-Total,6. Total (Sum of 1-5 Above),2083.0,2504.0,2888,auto_theft
Tripura,2007,AT6-Total,6. Total (Sum of 1-5 Above),,15.0,55,auto_theft
Uttar Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),66.0,2178.0,9485,auto_theft
Uttarakhand,2007,AT6-Total,6. Total (Sum of 1-5 Above),138.0,138.0,545,auto_theft
West Bengal,2007,AT6-Total,6. Total (Sum of 1-5 Above),59.0,446.0,2424,auto_theft
Andaman & Nicobar Islands,2008,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,11,auto_theft
Andhra Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,3811.0,7848,auto_theft
Arunachal Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),7.0,37.0,60,auto_theft
Assam,2008,AT6-Total,6. Total (Sum of 1-5 Above),67.0,298.0,1878,auto_theft
Bihar,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,391.0,2675,auto_theft
Chandigarh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,244.0,1094,auto_theft
Chhattisgarh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,605.0,2118,auto_theft
Dadra & Nagar Haveli,2008,AT6-Total,6. Total (Sum of 1-5 Above),,4.0,19,auto_theft
Daman & Diu,2008,AT6-Total,6. Total (Sum of 1-5 Above),,14.0,33,auto_theft
Delhi,2008,AT6-Total,6. Total (Sum of 1-5 Above),173.0,1340.0,11027,auto_theft
Goa,2008,AT6-Total,6. Total (Sum of 1-5 Above),5.0,77.0,253,auto_theft
Gujarat,2008,AT6-Total,6. Total (Sum of 1-5 Above),733.0,2228.0,9943,auto_theft
Haryana,2008,AT6-Total,6. Total (Sum of 1-5 Above),399.0,2301.0,7893,auto_theft
Himachal Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),45.0,105.0,329,auto_theft
Jammu & Kashmir,2008,AT6-Total,6. Total (Sum of 1-5 Above),4.0,143.0,672,auto_theft
Jharkhand,2008,AT6-Total,6. Total (Sum of 1-5 Above),,334.0,2471,auto_theft
Karnataka,2008,AT6-Total,6. Total (Sum of 1-5 Above),357.0,2156.0,9202,auto_theft
Kerala,2008,AT6-Total,6. Total (Sum of 1-5 Above),61.0,609.0,2001,auto_theft
Lakshadweep,2008,AT6-Total,6. Total (Sum of 1-5 Above),1.0,1.0,1,auto_theft
Madhya Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),,2327.0,11029,auto_theft
Maharashtra,2008,AT6-Total,6. Total (Sum of 1-5 Above),875.0,3334.0,16909,auto_theft
Manipur,2008,AT6-Total,6. Total (Sum of 1-5 Above),12.0,9.0,297,auto_theft
Meghalaya,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,27.0,132,auto_theft
Mizoram,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,34.0,43,auto_theft
Nagaland,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,17.0,251,auto_theft
Odisha,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,649.0,1975,auto_theft
Puducherry,2008,AT6-Total,6. Total (Sum of 1-5 Above),,156.0,443,auto_theft
Punjab,2008,AT6-Total,6. Total (Sum of 1-5 Above),592.0,752.0,2160,auto_theft
Rajasthan,2008,AT6-Total,6. Total (Sum of 1-5 Above),326.0,1618.0,9496,auto_theft
Sikkim,2008,AT6-Total,6. Total (Sum of 1-5 Above),1.0,9.0,9,auto_theft
Tamil Nadu,2008,AT6-Total,6. Total (Sum of 1-5 Above),2236.0,2911.0,3747,auto_theft
Tripura,2008,AT6-Total,6. Total (Sum of 1-5 Above),,25.0,65,auto_theft
Uttar Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),309.0,2191.0,10371,auto_theft
Uttarakhand,2008,AT6-Total,6. Total (Sum of 1-5 Above),,156.0,645,auto_theft
West Bengal,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,464.0,2567,auto_theft
Andaman & Nicobar Islands,2009,AT6-Total,6. Total (Sum of 1-5 Above),,9.0,10,auto_theft
Andhra Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),713.0,4277.0,8257,auto_theft
Arunachal Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),9.0,34.0,109,auto_theft
Assam,2009,AT6-Total,6. Total (Sum of 1-5 Above),55.0,327.0,1709,auto_theft
Bihar,2009,AT6-Total,6. Total (Sum of 1-5 Above),145.0,414.0,3674,auto_theft
Chandigarh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,275.0,1117,auto_theft
Chhattisgarh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,689.0,2188,auto_theft
Dadra & Nagar Haveli,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,23,auto_theft
Daman & Diu,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,31,auto_theft
Delhi,2009,AT6-Total,6. Total (Sum of 1-5 Above),738.0,1886.0,13251,auto_theft
Goa,2009,AT6-Total,6. Total (Sum of 1-5 Above),8.0,84.0,346,auto_theft
Gujarat,2009,AT6-Total,6. Total (Sum of 1-5 Above),1004.0,2753.0,11145,auto_theft
Haryana,2009,AT6-Total,6. Total (Sum of 1-5 Above),405.0,2425.0,8370,auto_theft
Himachal Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),19.0,130.0,331,auto_theft
Jammu & Kashmir,2009,AT6-Total,6. Total (Sum of 1-5 Above),3.0,237.0,881,auto_theft
Jharkhand,2009,AT6-Total,6. Total (Sum of 1-5 Above),,557.0,2496,auto_theft
Karnataka,2009,AT6-Total,6. Total (Sum of 1-5 Above),351.0,2646.0,11020,auto_theft
Kerala,2009,AT6-Total,6. Total (Sum of 1-5 Above),30.0,742.0,2028,auto_theft
Lakshadweep,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,5.0,5,auto_theft
Madhya Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2453.0,10955,auto_theft
Maharashtra,2009,AT6-Total,6. Total (Sum of 1-5 Above),1473.0,4615.0,18236,auto_theft
Manipur,2009,AT6-Total,6. Total (Sum of 1-5 Above),7.0,7.0,320,auto_theft
Meghalaya,2009,AT6-Total,6. Total (Sum of 1-5 Above),4.0,27.0,180,auto_theft
Mizoram,2009,AT6-Total,6. Total (Sum of 1-5 Above),59.0,59.0,77,auto_theft
Nagaland,2009,AT6-Total,6. Total (Sum of 1-5 Above),,36.0,216,auto_theft
Odisha,2009,AT6-Total,6. Total (Sum of 1-5 Above),121.0,676.0,2521,auto_theft
Puducherry,2009,AT6-Total,6. Total (Sum of 1-5 Above),78.0,250.0,502,auto_theft
Punjab,2009,AT6-Total,6. Total (Sum of 1-5 Above),263.0,1101.0,2842,auto_theft
Rajasthan,2009,AT6-Total,6. Total (Sum of 1-5 Above),534.0,1942.0,11783,auto_theft
Sikkim,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,10,auto_theft
Tamil Nadu,2009,AT6-Total,6. Total (Sum of 1-5 Above),2985.0,3826.0,5198,auto_theft
Tripura,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,29.0,71,auto_theft
Uttar Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),289.0,2189.0,14378,auto_theft
Uttarakhand,2009,AT6-Total,6. Total (Sum of 1-5 Above),,229.0,702,auto_theft
West Bengal,2009,AT6-Total,6. Total (Sum of 1-5 Above),356.0,601.0,3618,auto_theft
Andaman & Nicobar Islands,2010,AT6-Total,6. Total (Sum of 1-5 Above),,12.0,22,auto_theft
Andhra Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),892.0,5453.0,7422,auto_theft
Arunachal Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),3.0,46.0,139,auto_theft
Assam,2010,AT6-Total,6. Total (Sum of 1-5 Above),41.0,166.0,600,auto_theft
Bihar,2010,AT6-Total,6. Total (Sum of 1-5 Above),5.0,400.0,4271,auto_theft
Chandigarh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,256.0,898,auto_theft
Chhattisgarh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,603.0,2139,auto_theft
Dadra & Nagar Haveli,2010,AT6-Total,6. Total (Sum of 1-5 Above),,10.0,34,auto_theft
Daman & Diu,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,11.0,28,auto_theft
Delhi,2010,AT6-Total,6. Total (Sum of 1-5 Above),85.0,1924.0,15031,auto_theft
Goa,2010,AT6-Total,6. Total (Sum of 1-5 Above),10.0,142.0,372,auto_theft
Gujarat,2010,AT6-Total,6. Total (Sum of 1-5 Above),815.0,2443.0,9829,auto_theft
Haryana,2010,AT6-Total,6. Total (Sum of 1-5 Above),653.0,3054.0,11398,auto_theft
Himachal Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,126.0,334,auto_theft
Jammu & Kashmir,2010,AT6-Total,6. Total (Sum of 1-5 Above),14.0,240.0,968,auto_theft
Jharkhand,2010,AT6-Total,6. Total (Sum of 1-5 Above),30.0,440.0,2684,auto_theft
Karnataka,2010,AT6-Total,6. Total (Sum of 1-5 Above),317.0,3374.0,10639,auto_theft
Kerala,2010,AT6-Total,6. Total (Sum of 1-5 Above),4.0,626.0,1478,auto_theft
Madhya Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),259.0,2777.0,12060,auto_theft
Maharashtra,2010,AT6-Total,6. Total (Sum of 1-5 Above),1266.0,4641.0,18605,auto_theft
Manipur,2010,AT6-Total,6. Total (Sum of 1-5 Above),18.0,18.0,286,auto_theft
Meghalaya,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,42.0,152,auto_theft
Mizoram,2010,AT6-Total,6. Total (Sum of 1-5 Above),52.0,52.0,69,auto_theft
Nagaland,2010,AT6-Total,6. Total (Sum of 1-5 Above),2.0,34.0,277,auto_theft
Odisha,2010,AT6-Total,6. Total (Sum of 1-5 Above),4.0,809.0,2627,auto_theft
Puducherry,2010,AT6-Total,6. Total (Sum of 1-5 Above),161.0,161.0,384,auto_theft
Punjab,2010,AT6-Total,6. Total (Sum of 1-5 Above),529.0,1270.0,2713,auto_theft
Rajasthan,2010,AT6-Total,6. Total (Sum of 1-5 Above),1037.0,2179.0,13109,auto_theft
Sikkim,2010,AT6-Total,6. Total (Sum of 1-5 Above),,6.0,8,auto_theft
Tamil Nadu,2010,AT6-Total,6. Total (Sum of 1-5 Above),2563.0,3541.0,5205,auto_theft
Tripura,2010,AT6-Total,6. Total (Sum of 1-5 Above),,26.0,50,auto_theft
Uttar Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),505.0,2434.0,16705,auto_theft
Uttarakhand,2010,AT6-Total,6. Total (Sum of 1-5 Above),,244.0,853,auto_theft
West Bengal,2010,AT6-Total,6. Total (Sum of 1-5 Above),47.0,641.0,4305,auto_theft
